Status,Site,Station,Species,treatment,cover,DateTimeOriginal,Date,Time,nTime,Cam_days,sun_time_minutes
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 16:48,21/6/18,16:48:00,0.7,19,0.68
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 16:48,21/6/18,16:48:00,0.7,19,0.68
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 16:48,21/6/18,16:48:00,0.7,19,0.68
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 16:48,21/6/18,16:48:00,0.7,19,0.68
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,8/6/18 16:48,8/6/18,16:48:00,0.7,19,0.68
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,8/6/18 16:48,8/6/18,16:48:00,0.7,19,0.68
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,8/6/18 16:48,8/6/18,16:48:00,0.7,19,0.68
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,8/6/18 16:48,8/6/18,16:48:00,0.7,19,0.68
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,8/6/18 16:48,8/6/18,16:48:00,0.7,19,0.68
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,8/6/18 16:48,8/6/18,16:48:00,0.7,19,0.68
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,8/6/18 16:48,8/6/18,16:48:00,0.7,19,0.68
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,8/6/18 16:48,8/6/18,16:48:00,0.7,19,0.68
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,8/6/18 16:48,8/6/18,16:48:00,0.7,19,0.68
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,8/6/18 16:48,8/6/18,16:48:00,0.7,19,0.68
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,8/6/18 16:48,8/6/18,16:48:00,0.7,19,0.68
Protection,Evelyn_downs,Muldoons,Fox,Protected,Low,26/6/18 16:48,26/6/18,16:48:00,0.7,19,0.68
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 17:02,21/6/18,17:02:24,0.71,19,0.69
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 17:02,21/6/18,17:02:24,0.71,19,0.69
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 17:02,21/6/18,17:02:24,0.71,19,0.69
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 17:02,21/6/18,17:02:24,0.71,19,0.69
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 17:02,21/6/18,17:02:24,0.71,19,0.69
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 17:02,21/6/18,17:02:24,0.71,19,0.69
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 17:02,21/6/18,17:02:24,0.71,19,0.69
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 17:02,21/6/18,17:02:24,0.71,19,0.69
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 17:02,21/6/18,17:02:24,0.71,19,0.69
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 17:02,21/6/18,17:02:24,0.71,19,0.69
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,8/6/18 17:02,8/6/18,17:02:24,0.71,19,0.69
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,8/6/18 17:02,8/6/18,17:02:24,0.71,19,0.69
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,8/6/18 17:02,8/6/18,17:02:24,0.71,19,0.69
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,8/6/18 17:02,8/6/18,17:02:24,0.71,19,0.69
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,8/6/18 17:02,8/6/18,17:02:24,0.71,19,0.69
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,8/6/18 17:02,8/6/18,17:02:24,0.71,19,0.69
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,8/6/18 17:02,8/6/18,17:02:24,0.71,19,0.69
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,8/6/18 17:02,8/6/18,17:02:24,0.71,19,0.69
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,8/6/18 17:02,8/6/18,17:02:24,0.71,19,0.69
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,8/6/18 17:02,8/6/18,17:02:24,0.71,19,0.69
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,8/6/18 17:02,8/6/18,17:02:24,0.71,19,0.69
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,8/6/18 17:02,8/6/18,17:02:24,0.71,19,0.69
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,8/6/18 17:02,8/6/18,17:02:24,0.71,19,0.69
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,8/6/18 17:02,8/6/18,17:02:24,0.71,19,0.69
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,8/6/18 17:02,8/6/18,17:02:24,0.71,19,0.69
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,8/6/18 17:02,8/6/18,17:02:24,0.71,19,0.69
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,8/6/18 17:02,8/6/18,17:02:24,0.71,19,0.69
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,8/6/18 17:02,8/6/18,17:02:24,0.71,19,0.69
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,8/6/18 17:02,8/6/18,17:02:24,0.71,19,0.69
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,8/6/18 17:02,8/6/18,17:02:24,0.71,19,0.69
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,8/6/18 17:02,8/6/18,17:02:24,0.71,19,0.69
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 17:16,21/6/18,17:16:48,0.72,19,0.7
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 17:16,21/6/18,17:16:48,0.72,19,0.7
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 17:16,21/6/18,17:16:48,0.72,19,0.7
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 17:16,21/6/18,17:16:48,0.72,19,0.7
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 17:16,21/6/18,17:16:48,0.72,19,0.7
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 17:16,21/6/18,17:16:48,0.72,19,0.7
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 17:16,21/6/18,17:16:48,0.72,19,0.7
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 17:16,21/6/18,17:16:48,0.72,19,0.7
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 17:16,21/6/18,17:16:48,0.72,19,0.7
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 17:16,21/6/18,17:16:48,0.72,19,0.7
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,23/6/18 17:16,23/6/18,17:16:48,0.72,19,0.7
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 17:31,21/6/18,17:31:12,0.73,19,0.72
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 17:31,21/6/18,17:31:12,0.73,19,0.72
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 17:31,21/6/18,17:31:12,0.73,19,0.72
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 18:00,21/6/18,18:00:00,0.75,19,0.74
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,23/6/18 18:28,23/6/18,18:28:48,0.77,19,0.76
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,23/6/18 18:28,23/6/18,18:28:48,0.77,19,0.76
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,1/7/17 19:12,1/7/17,19:12:00,0.8,19,0.78
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 19:40,21/6/18,19:40:48,0.82,19,0.8
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 19:40,21/6/18,19:40:48,0.82,19,0.8
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,3/7/17 19:55,3/7/17,19:55:12,0.83,19,0.81
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,3/7/17 19:55,3/7/17,19:55:12,0.83,19,0.81
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,3/7/17 19:55,3/7/17,19:55:12,0.83,19,0.81
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,3/7/17 19:55,3/7/17,19:55:12,0.83,19,0.81
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,3/7/17 19:55,3/7/17,19:55:12,0.83,19,0.81
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,3/7/17 19:55,3/7/17,19:55:12,0.83,19,0.81
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,3/7/17 19:55,3/7/17,19:55:12,0.83,19,0.81
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,3/7/17 19:55,3/7/17,19:55:12,0.83,19,0.81
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,3/7/17 19:55,3/7/17,19:55:12,0.83,19,0.81
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 19:55,21/6/18,19:55:12,0.83,19,0.81
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 19:55,21/6/18,19:55:12,0.83,19,0.81
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 19:55,21/6/18,19:55:12,0.83,19,0.81
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 19:55,21/6/18,19:55:12,0.83,19,0.81
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 19:55,21/6/18,19:55:12,0.83,19,0.81
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 19:55,21/6/18,19:55:12,0.83,19,0.81
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 20:09,21/6/18,20:09:36,0.84,19,0.82
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 20:24,21/6/18,20:24:00,0.85,19,0.83
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 20:24,21/6/18,20:24:00,0.85,19,0.83
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 20:24,21/6/18,20:24:00,0.85,19,0.83
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,21/6/18 20:24,21/6/18,20:24:00,0.85,19,0.83
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,23/6/18 20:24,23/6/18,20:24:00,0.85,19,0.83
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,23/6/18 21:36,23/6/18,21:36:00,0.9,19,0.87
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,22/6/18 22:04,22/6/18,22:04:48,0.92,19,0.89
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,22/6/18 22:04,22/6/18,22:04:48,0.92,19,0.89
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,22/6/18 22:04,22/6/18,22:04:48,0.92,19,0.89
Protection,Evelyn_downs,Muldoons,Fox,Protected,Low,21/6/18 22:19,21/6/18,22:19:12,0.93,19,0.9
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,22/6/18 22:19,22/6/18,22:19:12,0.93,19,0.9
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,22/6/18 22:19,22/6/18,22:19:12,0.93,19,0.9
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,22/6/18 22:19,22/6/18,22:19:12,0.93,19,0.9
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,22/6/18 22:19,22/6/18,22:19:12,0.93,19,0.9
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,22/6/18 22:19,22/6/18,22:19:12,0.93,19,0.9
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,22/6/18 22:19,22/6/18,22:19:12,0.93,19,0.9
Protection,Evelyn_downs,Muldoons,Fox,Protected,Low,21/6/18 22:33,21/6/18,22:33:36,0.94,19,0.91
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,22/6/18 22:33,22/6/18,22:33:36,0.94,19,0.91
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,22/6/18 22:33,22/6/18,22:33:36,0.94,19,0.91
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,22/6/18 22:33,22/6/18,22:33:36,0.94,19,0.91
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,22/6/18 22:33,22/6/18,22:33:36,0.94,19,0.91
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,22/6/18 23:02,22/6/18,23:02:24,0.96,19,0.93
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,23/6/18 0:14,23/6/18,0:14:24,0.01,19,0.97
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,24/6/18 0:43,24/6/18,0:43:12,0.03,19,0.99
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,24/6/18 0:43,24/6/18,0:43:12,0.03,19,0.99
Protection,Evelyn_downs,Muldoons,Dingo,Protected,Low,23/6/18 0:43,23/6/18,0:43:12,0.03,19,0.99
Protection,Evelyn_downs,MWRW1,Fox,Protected,Low,26/6/17 22:48,26/6/17,22:48:00,0.95,12,0.92
Protection,Evelyn_downs,MWRW2,Fox,Protected,Low,23/6/17 6:57,23/6/17,6:57:36,0.29,11,0.22
Protection,Evelyn_downs,MWRW2,Fox,Protected,Low,19/6/17 19:55,19/6/17,19:55:12,0.83,11,0.81
Protection,Evelyn_downs,MWRW2,Fox,Protected,Low,22/6/17 20:09,22/6/17,20:09:36,0.84,11,0.82
Protection,Evelyn_downs,MWRW2,Fox,Protected,Low,22/6/17 20:09,22/6/17,20:09:36,0.84,11,0.82
Protection,Evelyn_downs,MWRW2,Fox,Protected,Low,28/6/17 20:24,28/6/17,20:24:00,0.85,11,0.83
Protection,Evelyn_downs,MWRW2,Fox,Protected,Low,28/6/17 20:24,28/6/17,20:24:00,0.85,11,0.83
Protection,Evelyn_downs,MWRW2,Fox,Protected,Low,28/6/17 20:24,28/6/17,20:24:00,0.85,11,0.83
Protection,Evelyn_downs,MWRW2,Fox,Protected,Low,20/6/17 21:36,20/6/17,21:36:00,0.9,11,0.87
Protection,Evelyn_downs,MWRW2,Fox,Protected,Low,20/6/17 21:36,20/6/17,21:36:00,0.9,11,0.87
Protection,Evelyn_downs,MWRW2,Fox,Protected,Low,26/6/17 22:48,26/6/17,22:48:00,0.95,11,0.92
Protection,Evelyn_downs,MWRW2,Fox,Protected,Low,26/6/17 22:48,26/6/17,22:48:00,0.95,11,0.92
Protection,Evelyn_downs,MWRW2,Fox,Protected,Low,28/6/17 23:31,28/6/17,23:31:12,0.98,11,0.94
Protection,Evelyn_downs,MWRW2,Fox,Protected,Low,21/6/17 0:43,21/6/17,0:43:12,0.03,11,0.99
Protection,Evelyn_downs,MWRW2,Fox,Protected,Low,21/6/17 0:43,21/6/17,0:43:12,0.03,11,0.99
Protection,Evelyn_downs,MWRW3,Fox,Protected,Low,23/6/17 7:12,23/6/17,7:12:00,0.3,9,0.22
Protection,Evelyn_downs,MWRW3,Fox,Protected,Low,21/6/17 18:14,21/6/17,18:14:24,0.76,9,0.75
Protection,Evelyn_downs,MWRW3,Fox,Protected,Low,21/6/17 18:14,21/6/17,18:14:24,0.76,9,0.75
Protection,Evelyn_downs,MWRW3,Fox,Protected,Low,21/6/17 18:14,21/6/17,18:14:24,0.76,9,0.75
Protection,Evelyn_downs,MWRW3,Fox,Protected,Low,24/6/17 23:02,24/6/17,23:02:24,0.96,9,0.93
Protection,Evelyn_downs,Panikin,Fox,Protected,Low,21/6/17 1:12,21/6/17,1:12:00,0.05,13,0.01
Protection,Evelyn_downs,Panikin,Fox,Protected,Low,17/6/17 21:36,17/6/17,21:36:00,0.9,13,0.87
Protection,Evelyn_downs,Panikin,Fox,Protected,Low,17/6/17 21:36,17/6/17,21:36:00,0.9,13,0.87
Protection,Evelyn_downs,Panikin,Fox,Protected,Low,17/6/17 21:36,17/6/17,21:36:00,0.9,13,0.87
Protection,Evelyn_downs,Panikin,Fox,Protected,Low,17/6/17 21:36,17/6/17,21:36:00,0.9,13,0.87
Protection,Evelyn_downs,Panikin,Fox,Protected,Low,17/6/17 21:36,17/6/17,21:36:00,0.9,13,0.87
Protection,Evelyn_downs,Panikin,Fox,Protected,Low,23/6/17 22:04,23/6/17,22:04:48,0.92,13,0.89
Protection,Evelyn_downs,Panikin,Dingo,Protected,Low,17/6/17 22:33,17/6/17,22:33:36,0.94,13,0.91
Protection,Evelyn_downs,Panikin,Dingo,Protected,Low,17/6/17 22:33,17/6/17,22:33:36,0.94,13,0.91
Protection,Evelyn_downs,Panikin,Dingo,Protected,Low,17/6/17 22:33,17/6/17,22:33:36,0.94,13,0.91
Protection,Evelyn_downs,RGH,Dingo,Protected,Low,21/6/18 4:04,21/6/18,4:04:48,0.17,13,0.11
Protection,Evelyn_downs,RGH,Dingo,Protected,Low,21/6/18 4:04,21/6/18,4:04:48,0.17,13,0.11
Protection,Evelyn_downs,RGH,Fox,Protected,Low,21/6/18 4:04,21/6/18,4:04:48,0.17,13,0.11
Protection,Evelyn_downs,RGH,Dingo,Protected,Low,16/6/18 10:48,16/6/18,10:48:00,0.45,13,0.39
Protection,Evelyn_downs,RGH,Dingo,Protected,Low,4/7/17 19:26,4/7/17,19:26:24,0.81,13,0.79
Protection,Evelyn_downs,RGH,Dingo,Protected,Low,4/7/17 19:26,4/7/17,19:26:24,0.81,13,0.79
Protection,Evelyn_downs,RGH,Dingo,Protected,Low,4/7/17 19:26,4/7/17,19:26:24,0.81,13,0.79
Protection,Evelyn_downs,RGH,Dingo,Protected,Low,4/7/17 19:40,4/7/17,19:40:48,0.82,13,0.8
Protection,Evelyn_downs,RGH,Fox,Protected,Low,18/6/18 22:04,18/6/18,22:04:48,0.92,13,0.89
Protection,Evelyn_downs,RGH,Dingo,Protected,Low,9/6/18 22:19,9/6/18,22:19:12,0.93,13,0.9
Protection,Evelyn_downs,RGH,Fox,Protected,Low,9/6/18 22:19,9/6/18,22:19:12,0.93,13,0.9
Protection,Evelyn_downs,RGH,Fox,Protected,Low,4/7/17 22:33,4/7/17,22:33:36,0.94,13,0.9
Protection,Evelyn_downs,RGH,Fox,Protected,Low,4/7/17 22:33,4/7/17,22:33:36,0.94,13,0.9
Protection,Evelyn_downs,RGH,Fox,Protected,Low,4/7/17 22:48,4/7/17,22:48:00,0.95,13,0.91
Protection,Evelyn_downs,SM,Dingo,Protected,Low,28/6/17 16:19,28/6/17,16:19:12,0.68,11,0.66
Protection,Evelyn_downs,SM,Dingo,Protected,Low,28/6/17 16:19,28/6/17,16:19:12,0.68,11,0.66
Protection,Evelyn_downs,SM,Dingo,Protected,Low,28/6/17 16:19,28/6/17,16:19:12,0.68,11,0.66
Protection,Evelyn_downs,SM,Dingo,Protected,Low,28/6/17 16:19,28/6/17,16:19:12,0.68,11,0.66
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,30/6/17 1:12,30/6/17,1:12:00,0.05,18,0.01
Protection,Evelyn_downs,Timalees,Dingo,Protected,Low,26/6/17 1:12,26/6/17,1:12:00,0.05,18,0.01
Protection,Evelyn_downs,Timalees,Dingo,Protected,Low,26/6/17 1:12,26/6/17,1:12:00,0.05,18,0.01
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,28/6/17 1:40,28/6/17,1:40:48,0.07,18,0.02
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,28/6/17 1:40,28/6/17,1:40:48,0.07,18,0.02
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,14/6/18 1:55,14/6/18,1:55:12,0.08,18,0.03
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,28/6/17 1:55,28/6/17,1:55:12,0.08,18,0.03
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,28/6/17 1:55,28/6/17,1:55:12,0.08,18,0.03
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,28/6/17 1:55,28/6/17,1:55:12,0.08,18,0.03
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,28/6/17 1:55,28/6/17,1:55:12,0.08,18,0.03
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,28/6/17 1:55,28/6/17,1:55:12,0.08,18,0.03
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,28/6/17 1:55,28/6/17,1:55:12,0.08,18,0.03
Protection,Evelyn_downs,Timalees,Dingo,Protected,Low,26/6/17 1:55,26/6/17,1:55:12,0.08,18,0.03
Protection,Evelyn_downs,Timalees,Dingo,Protected,Low,4/7/17 2:09,4/7/17,2:09:36,0.09,18,0.04
Protection,Evelyn_downs,Timalees,Dingo,Protected,Low,4/7/17 2:09,4/7/17,2:09:36,0.09,18,0.04
Protection,Evelyn_downs,Timalees,Dingo,Protected,Low,4/7/17 2:09,4/7/17,2:09:36,0.09,18,0.04
Protection,Evelyn_downs,Timalees,Dingo,Protected,Low,4/7/17 2:09,4/7/17,2:09:36,0.09,18,0.04
Protection,Evelyn_downs,Timalees,Dingo,Protected,Low,4/7/17 2:09,4/7/17,2:09:36,0.09,18,0.04
Protection,Evelyn_downs,Timalees,Dingo,Protected,Low,4/7/17 2:09,4/7/17,2:09:36,0.09,18,0.04
Protection,Evelyn_downs,Timalees,Dingo,Protected,Low,4/7/17 2:09,4/7/17,2:09:36,0.09,18,0.04
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,28/6/17 2:09,28/6/17,2:09:36,0.09,18,0.04
Protection,Evelyn_downs,Timalees,Dingo,Protected,Low,4/7/17 2:24,4/7/17,2:24:00,0.1,18,0.05
Protection,Evelyn_downs,Timalees,Dingo,Protected,Low,4/7/17 2:24,4/7/17,2:24:00,0.1,18,0.05
Protection,Evelyn_downs,Timalees,Dingo,Protected,Low,4/7/17 2:24,4/7/17,2:24:00,0.1,18,0.05
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,14/6/18 2:24,14/6/18,2:24:00,0.1,18,0.05
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,14/6/18 2:24,14/6/18,2:24:00,0.1,18,0.05
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,14/6/18 2:24,14/6/18,2:24:00,0.1,18,0.05
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,14/6/18 2:24,14/6/18,2:24:00,0.1,18,0.05
Protection,Evelyn_downs,Timalees,Dingo,Protected,Low,27/6/17 2:24,27/6/17,2:24:00,0.1,18,0.05
Protection,Evelyn_downs,Timalees,Dingo,Protected,Low,27/6/17 2:24,27/6/17,2:24:00,0.1,18,0.05
Protection,Evelyn_downs,Timalees,Dingo,Protected,Low,2/7/16 2:38,2/7/16,2:38:24,0.11,18,0.05
Protection,Evelyn_downs,Timalees,Dingo,Protected,Low,2/7/16 2:38,2/7/16,2:38:24,0.11,18,0.05
Protection,Evelyn_downs,Timalees,Dingo,Protected,Low,2/7/16 2:38,2/7/16,2:38:24,0.11,18,0.05
Protection,Evelyn_downs,Timalees,Dingo,Protected,Low,2/7/16 2:38,2/7/16,2:38:24,0.11,18,0.05
Protection,Evelyn_downs,Timalees,Dingo,Protected,Low,2/7/16 2:38,2/7/16,2:38:24,0.11,18,0.05
Protection,Evelyn_downs,Timalees,Dingo,Protected,Low,2/7/16 2:38,2/7/16,2:38:24,0.11,18,0.05
Protection,Evelyn_downs,Timalees,Dingo,Protected,Low,2/7/16 2:38,2/7/16,2:38:24,0.11,18,0.05
Protection,Evelyn_downs,Timalees,Dingo,Protected,Low,2/7/16 2:38,2/7/16,2:38:24,0.11,18,0.05
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,4/7/17 4:04,4/7/17,4:04:48,0.17,18,0.11
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,4/7/17 4:04,4/7/17,4:04:48,0.17,18,0.11
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,4/7/17 4:04,4/7/17,4:04:48,0.17,18,0.11
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,4/7/17 4:04,4/7/17,4:04:48,0.17,18,0.11
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,4/7/17 4:04,4/7/17,4:04:48,0.17,18,0.11
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,4/7/17 4:04,4/7/17,4:04:48,0.17,18,0.11
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,4/7/17 4:04,4/7/17,4:04:48,0.17,18,0.11
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,4/7/17 4:04,4/7/17,4:04:48,0.17,18,0.11
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,4/7/17 4:04,4/7/17,4:04:48,0.17,18,0.11
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,7/6/18 4:04,7/6/18,4:04:48,0.17,18,0.11
Protection,Evelyn_downs,Timalees,Dingo,Protected,Low,4/7/16 4:19,4/7/16,4:19:12,0.18,18,0.12
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,17/6/18 4:33,17/6/18,4:33:36,0.19,18,0.13
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,17/6/18 4:33,17/6/18,4:33:36,0.19,18,0.13
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,17/6/18 4:33,17/6/18,4:33:36,0.19,18,0.13
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,17/6/18 4:33,17/6/18,4:33:36,0.19,18,0.13
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,17/6/18 4:33,17/6/18,4:33:36,0.19,18,0.13
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,17/6/18 4:48,17/6/18,4:48:00,0.2,18,0.14
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,17/6/18 4:48,17/6/18,4:48:00,0.2,18,0.14
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,17/6/18 4:48,17/6/18,4:48:00,0.2,18,0.14
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,17/6/18 4:48,17/6/18,4:48:00,0.2,18,0.14
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,17/6/18 5:02,17/6/18,5:02:24,0.21,18,0.15
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,17/6/18 5:02,17/6/18,5:02:24,0.21,18,0.15
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,17/6/18 5:02,17/6/18,5:02:24,0.21,18,0.15
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,17/6/18 5:02,17/6/18,5:02:24,0.21,18,0.15
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,17/6/18 5:02,17/6/18,5:02:24,0.21,18,0.15
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,17/6/18 5:02,17/6/18,5:02:24,0.21,18,0.15
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,17/6/18 5:02,17/6/18,5:02:24,0.21,18,0.15
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,17/6/18 5:02,17/6/18,5:02:24,0.21,18,0.15
Protection,Evelyn_downs,Timalees,Fox,Protected,Low,17/6/18 5:02,17/6/18,5:02:24,0.21,18,0.15
