site,fullrep,species,uevent,totbit,totmsbit,grpsiz,posi,indfeeding
rl,rl_5_2,Siganus virgatus ,"rl_5_2_2,6_2",14,3.782988767,2,2,2
rl,rl_5_2,Siganus virgatus ,"rl_5_2_2,6_3",2,0.540426967,2,2,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_2,6_5",5,1.351067417,2,2,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_2,6_9",6,1.6212809,2,2,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_2,8_1",4,1.080853933,2,2,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_2,8_2",6,1.6212809,2,2,2
rl,rl_5_2,Siganus virgatus ,"rl_5_2_2,9_4",3,0.81064045,2,2,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_3,10_2",3,0.81064045,2,3,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_3,10_3",8,2.161707867,2,3,2
rl,rl_5_2,Siganus virgatus ,"rl_5_2_3,12_1",1,0.270213483,2,3,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_3,12_2",8,2.161707867,2,3,2
rl,rl_5_2,Siganus virgatus ,"rl_5_2_3,2_1",17,4.593629217,2,3,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_3,2_2",4,1.080853933,2,3,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_3,2_3",9,2.43192135,2,3,2
rl,rl_5_2,Siganus virgatus ,"rl_5_2_3,2_6",4,1.080853933,2,3,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_3,3_1",3,0.81064045,2,3,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_3,3_2",6,1.6212809,2,3,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_3,3_4",7,1.891494383,2,3,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_3,3_6",6,1.6212809,2,3,2
rl,rl_5_2,Siganus virgatus ,"rl_5_2_3,3_9",5,1.351067417,2,3,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_3,4_1",9,2.43192135,2,3,2
rl,rl_5_2,Siganus virgatus ,"rl_5_2_3,5_1",3,0.81064045,2,3,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_3,5_2",6,1.6212809,2,3,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_3,5_3",2,0.540426967,2,3,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_3,6_1",3,0.81064045,2,3,2
rl,rl_5_2,Siganus virgatus ,"rl_5_2_3,7_1",10,2.702134833,2,3,2
rl,rl_5_2,Siganus virgatus ,"rl_5_2_3,7_2",8,2.161707867,2,3,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_3,7_4",1,0.270213483,2,3,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_3,9_1",8,2.161707867,2,3,2
rl,rl_5_2,Siganus virgatus ,"rl_5_2_3,9_3",7,1.891494383,2,3,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_4,10_2",4,1.080853933,2,4,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_4,11_1",4,1.080853933,2,4,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_4,12_1",3,0.81064045,2,4,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_4,12_3",1,0.270213483,2,4,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_4,2_1",12,3.2425618,2,4,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_4,2_2",15,4.05320225,2,4,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_4,2_3",14,3.782988767,2,4,2
rl,rl_5_2,Siganus virgatus ,"rl_5_2_4,2_6",10,2.702134833,2,4,2
rl,rl_5_2,Siganus virgatus ,"rl_5_2_4,2_7",7,1.891494383,2,4,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_4,3_2",5,1.351067417,2,4,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_4,3_3",19,5.134056183,2,4,2
rl,rl_5_2,Siganus virgatus ,"rl_5_2_4,3_6",13,3.512775283,2,4,2
rl,rl_5_2,Siganus virgatus ,"rl_5_2_4,4_1",19,5.134056183,2,4,2
rl,rl_5_2,Siganus virgatus ,"rl_5_2_4,4_2",2,0.540426967,2,4,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_4,5_3",2,0.540426967,2,4,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_4,5_4",7,1.891494383,2,4,2
rl,rl_5_2,Siganus virgatus ,"rl_5_2_4,7_1",4,1.080853933,2,4,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_4,7_4",14,3.782988767,2,4,2
rl,rl_5_2,Siganus virgatus ,"rl_5_2_4,7_5",5,1.351067417,2,4,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_4,9_3",3,0.81064045,2,4,1
rl,rl_5_2,Siganus virgatus ,"rl_5_2_4,9_4",16,4.323415733,2,4,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_1,12_1",2,0.540426967,2,1,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_1,12_2",3,0.81064045,2,1,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_1,7_1",3,0.81064045,2,1,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_1,7_2",2,0.540426967,2,1,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_1,7_3",4,1.080853933,2,1,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_2,1_3",8,2.161707867,2,2,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_2,10_1",3,0.81064045,2,2,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_2,11_1",7,1.891494383,2,2,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_2,4_1",5,1.351067417,2,2,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_2,4_3",13,3.512775283,2,2,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_2,4_4",2,0.540426967,2,2,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_2,7_1",5,1.351067417,2,2,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_2,8_3",2,0.540426967,2,2,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,1_2",3,0.81064045,2,3,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,1_3",7,1.891494383,2,3,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,10_1",31,8.376617984,2,3,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,11_1",4,1.080853933,2,3,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,11_12",4,1.080853933,2,3,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,11_13",2,0.540426967,2,3,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,11_5",46,12.42982023,2,3,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,11_6",19,5.134056183,2,3,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,12_2",9,2.43192135,2,3,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,12_3",6,1.6212809,2,3,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,13_1",7,1.891494383,2,3,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,2_1",8,2.161707867,2,3,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,4_1",8,2.161707867,2,3,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,4_2",4,1.080853933,2,3,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,6_2",3,0.81064045,2,3,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,6_4",33,8.91704495,2,3,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,6_7",6,1.6212809,2,3,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,7_1",13,3.512775283,2,3,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,7_2",3,0.81064045,2,3,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,7_5",4,1.080853933,2,3,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,7_6",2,0.540426967,2,3,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,8_1",3,0.81064045,2,3,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,8_2",1,0.270213483,2,3,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,8_3",2,0.540426967,2,3,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,9_1",2,0.540426967,2,3,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_3,9_2",10,2.702134833,2,3,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,1_2",7,1.891494383,2,4,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,1_3",4,1.080853933,2,4,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,10_1",25,6.755337083,2,4,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,10_2",7,1.891494383,2,4,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,11_2",6,1.6212809,2,4,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,11_3",14,3.782988767,2,4,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,12_1",3,0.81064045,2,4,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,12_2",5,1.351067417,2,4,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,13_1",11,2.972348317,2,4,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,13_2",5,1.351067417,2,4,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,13_3",5,1.351067417,2,4,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,2_1",3,0.81064045,2,4,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,2_3",28,7.565977534,2,4,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,2_5",12,3.2425618,2,4,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,2_6",8,2.161707867,2,4,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,2_8",4,1.080853933,2,4,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,4_10",2,0.540426967,2,4,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,4_3",8,2.161707867,2,4,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,4_4",3,0.81064045,2,4,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,4_5",17,4.593629217,2,4,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,4_6",8,2.161707867,2,4,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,5_2",5,1.351067417,2,4,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,5_3",5,1.351067417,2,4,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,6_2",9,2.43192135,2,4,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,6_3",1,0.270213483,2,4,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,7_1",12,3.2425618,2,4,2
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,7_2",6,1.6212809,2,4,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,8_1",1,0.270213483,2,4,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,8_2",3,0.81064045,2,4,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,8_3",2,0.540426967,2,4,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,9_2",9,2.43192135,2,4,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,9_3",4,1.080853933,2,4,1
rl,rl_7_1,Siganus virgatus ,"rl_7_1_4,9_5",12,3.2425618,2,4,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_1,1_1",6,1.6212809,2,1,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_1,10_1",8,2.161707867,2,1,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_1,11_3",3,0.81064045,2,1,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_1,2_2",2,0.540426967,2,1,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_1,2_3",8,2.161707867,2,1,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_1,2_4",5,1.351067417,2,1,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_1,4_1",2,0.540426967,2,1,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_1,5_1",4,1.080853933,2,1,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_1,5_4",6,1.6212809,2,1,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_1,5_5",3,0.81064045,2,1,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_1,7_2",5,1.351067417,2,1,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_1,7_8",8,2.161707867,2,1,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_1,8_3",11,2.972348317,2,1,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_1,8_4",5,1.351067417,2,1,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_2,1_1",9,2.43192135,2,2,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_2,11_1",10,2.702134833,2,2,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_2,11_2",2,0.540426967,2,2,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_2,7_1",5,1.351067417,2,2,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_2,7_2",2,0.540426967,2,2,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_2,8_2",8,2.161707867,2,2,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_2,9_1",2,0.540426967,2,2,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_2,9_2",5,1.351067417,2,2,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,1_2",2,0.540426967,2,3,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,1_4",17,4.593629217,2,3,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,1_7",3,0.81064045,2,3,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,10_1",4,1.080853933,2,3,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,11_2",4,1.080853933,2,3,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,12_3",3,0.81064045,2,3,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,2_1",12,3.2425618,2,3,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,2_11",21,5.67448315,2,3,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,2_2",12,3.2425618,2,3,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,2_5",5,1.531017777,2,3,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,2_7",6,1.6212809,2,3,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,3_1",40,10.80853933,2,3,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,4_2",12,3.674442666,2,3,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,4_7",25,6.755337083,2,3,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,6_1",5,1.351067417,2,3,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,6_2",2,0.540426967,2,3,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,6_3",1,0.270213483,2,3,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,7_3",3,0.81064045,2,3,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,9_2",4,1.080853933,2,3,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_3,9_3",3,0.81064045,2,3,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,1_1",12,3.2425618,2,4,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,10_1",16,4.323415733,2,4,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,10_2",6,1.6212809,2,4,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,12_1",5,1.351067417,2,4,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,12_2",3,0.81064045,2,4,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,12_5",9,2.43192135,2,4,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,13_1",17,4.593629217,2,4,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,2_1",21,5.67448315,2,4,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,2_5",3,0.81064045,2,4,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,2_7",6,1.6212809,2,4,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,3_1",4,1.080853933,2,4,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,4_12",3,0.81064045,2,4,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,4_2",4,1.080853933,2,4,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,4_3",2,0.540426967,2,4,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,4_7",6,1.6212809,2,4,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,5_4",14,3.782988767,2,4,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,6_1",7,1.891494383,2,4,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,6_2",30,8.1064045,2,4,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,6_4",18,4.8638427,2,4,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,7_3",1,0.270213483,2,4,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,7_4",2,0.540426967,2,4,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,8_1",16,4.323415733,2,4,2
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,8_2",3,0.81064045,2,4,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,9_1",11,2.972348317,2,4,1
rl,rl_7_2,Siganus virgatus ,"rl_7_2_4,9_2",7,1.891494383,2,4,1
ks,ks_2_2,Kyphosus vaigiensis ,"ks_2_2_3,10_1",11,6.736587132,3,3,2
ks,ks_6_1,Kyphosus vaigiensis ,"ks_6_1_4,9_1",17,8.443020781,3,4,3
ks,ks_6_1,Kyphosus vaigiensis ,"ks_6_1_4,9_2",14,6.953075938,3,4,2
ks,ks_6_2,Kyphosus vaigiensis ,"ks_6_2_3,7_1",6,2.979889688,3,3,1
ks,ks_6_2,Kyphosus vaigiensis ,"ks_6_2_3,7_2",15,7.449724219,3,3,3
ks,ks_6_2,Kyphosus vaigiensis ,"ks_6_2_3,7_4",5,2.483241406,3,3,1
ks,ks_6_2,Kyphosus vaigiensis ,"ks_6_2_4,8_1",4,1.986593125,3,4,1
ks,ks_6_2,Kyphosus vaigiensis ,"ks_6_2_4,8_2",15,7.449724219,3,4,3
ks,ks_6_2,Kyphosus vaigiensis ,"ks_6_2_4,8_6",15,7.449724219,3,4,2
rl,rl_1_2,Kyphosus vaigiensis ,"rl_1_2_3,8_2",4,1.986593125,3,3,1
rl,rl_3_1,Kyphosus vaigiensis ,"rl_3_1_3,5_2",3,2.235073115,3,3,1
rl,rl_3_1,Kyphosus vaigiensis ,"rl_3_1_3,8_5",6,4.470146229,3,3,1
rl,rl_3_1,Kyphosus vaigiensis ,"rl_3_1_4,5_2",7,5.215170601,3,4,1
rl,rl_7_1,Kyphosus vaigiensis ,"rl_7_1_3,3_1",9,6.705219344,3,3,2
rl,rl_7_1,Kyphosus vaigiensis ,"rl_7_1_3,3_3",6,4.470146229,3,3,1
rl,rl_7_1,Kyphosus vaigiensis ,"rl_7_1_3,3_4",3,2.235073115,3,3,1
rl,rl_7_1,Kyphosus vaigiensis ,"rl_7_1_4,3_2",5,3.725121858,3,4,2
rl,rl_7_1,Kyphosus vaigiensis ,"rl_7_1_4,4_7",13,9.685316831,3,4,2
rl,rl_7_2,Kyphosus vaigiensis ,"rl_7_2_3,2_4",3,2.235073115,3,3,1
rl,rl_7_2,Kyphosus vaigiensis ,"rl_7_2_3,2_6",13,9.685316831,3,3,3
rl,rl_7_2,Kyphosus vaigiensis ,"rl_7_2_4,2_3",10,7.450243716,3,4,3
rl,rl_1_1,Scarus ghobban ,"rl_1_1_4,8_5",3,1.536494233,3,4,2
rl,rl_1_2,Scarus ghobban ,"rl_1_2_1,2_3",1,0.891661159,3,1,1
rl,rl_1_2,Scarus ghobban ,"rl_1_2_2,10_4",3,1.869675697,3,2,1
rl,rl_1_2,Scarus ghobban ,"rl_1_2_4,3_5",2,1.024329489,3,4,3
rl,rl_3_1,Scarus ghobban ,"rl_3_1_3,3_3",3,2.674983477,3,3,2
rl,rl_3_1,Scarus ghobban ,"rl_3_1_4,3_3",3,2.674983477,3,4,2
rl,rl_5_1,Scarus ghobban ,"rl_5_1_1,4_1",1,0.623225232,3,1,1
rl,rl_5_1,Scarus ghobban ,"rl_5_1_2,4_1",2,1.246450465,3,2,1
rl,rl_7_2,Scarus ghobban ,"rl_7_2_3,3_5",3,2.455365344,3,3,1
rl,rl_7_2,Scarus ghobban ,"rl_7_2_4,4_1",1,0.891661159,3,4,1
rl,rl_7_2,Scarus ghobban ,"rl_7_2_4,7_1",3,2.248187794,3,4,1
ks,ks_2_2,Scarus rivulatus,"ks_2_2_1,9_1",1,0.528548602,3,1,1
ks,ks_2_2,Scarus rivulatus,"ks_2_2_1,9_2",3,1.585645807,3,1,2
ks,ks_2_2,Scarus rivulatus,"ks_2_2_2,12_1",5,2.351785022,3,2,1
ks,ks_2_2,Scarus rivulatus,"ks_2_2_2,5_1",5,2.08330687,3,2,2
ks,ks_2_2,Scarus rivulatus,"ks_2_2_2,5_2",2,0.833322748,3,2,1
ks,ks_2_2,Scarus rivulatus,"ks_2_2_3,11_1",7,3.699840216,3,3,3
ks,ks_4_1,Scarus rivulatus,"ks_4_1_4,12_1",2,0.561342188,3,4,1
ks,ks_4_1,Scarus rivulatus,"ks_4_1_4,12_2",4,1.122684375,3,4,1
ks,ks_4_2,Scarus rivulatus,"ks_4_2_3,9_1",7,1.964697656,3,3,3
ks,ks_6_1,Scarus rivulatus,"ks_6_1_3,10_1",2,0.734546897,3,3,1
ks,ks_6_1,Scarus rivulatus,"ks_6_1_3,8_1",4,1.122684375,3,3,1
ks,ks_6_1,Scarus rivulatus,"ks_6_1_3,8_4",4,1.122684375,3,3,2
ks,ks_6_1,Scarus rivulatus,"ks_6_1_4,10_1",2,0.561342188,3,4,1
ks,ks_6_1,Scarus rivulatus,"ks_6_1_4,10_3",1,0.280671094,3,4,1
ks,ks_6_2,Scarus rivulatus,"ks_6_2_2,2_1",4,1.469093793,3,2,1
ks,ks_6_2,Scarus rivulatus,"ks_6_2_2,6_1",3,1.101820345,3,2,1
ks,ks_6_2,Scarus rivulatus,"ks_6_2_3,6_1",5,1.836367242,3,3,2
ks,ks_6_2,Scarus rivulatus,"ks_6_2_3,6_2",1,0.367273448,3,3,1
ks,ks_6_2,Scarus rivulatus,"ks_6_2_3,8_1",5,1.836367242,3,3,2
ks,ks_6_2,Scarus rivulatus,"ks_6_2_4,10_2",4,0.836231814,3,4,1
ks,ks_8_1,Scarus rivulatus,"ks_8_1_1,5_1",1,0.209057954,3,1,1
ks,ks_8_1,Scarus rivulatus,"ks_8_1_1,5_2",6,1.254347721,3,1,2
ks,ks_8_1,Scarus rivulatus,"ks_8_1_1,9_2",1,0.209057954,3,1,1
ks,ks_8_1,Scarus rivulatus,"ks_8_1_1,9_3",5,1.045289768,3,1,2
ks,ks_8_1,Scarus rivulatus,"ks_8_1_1,9_4",1,0.209057954,3,1,1
ks,ks_8_1,Scarus rivulatus,"ks_8_1_3,12_1",9,2.526039844,3,3,3
ks,ks_8_1,Scarus rivulatus,"ks_8_1_3,13_1",8,2.24536875,3,3,2
ks,ks_8_1,Scarus rivulatus,"ks_8_1_3,2_1",9,2.526039844,3,3,2
ks,ks_8_1,Scarus rivulatus,"ks_8_1_4,3_4",4,1.122684375,3,4,2
ks,ks_8_2,Scarus rivulatus,"ks_8_2_2,11_4",3,1.101820345,3,2,2
ks,ks_8_2,Scarus rivulatus,"ks_8_2_2,4_4",3,0.452862958,3,2,1
ks,ks_8_2,Scarus rivulatus,"ks_8_2_2,6_1",7,1.056680235,3,2,2
ks,ks_8_2,Scarus rivulatus,"ks_8_2_3,11_1",5,1.403355469,3,3,2
ks,ks_8_2,Scarus rivulatus,"ks_8_2_3,6_6",2,0.561342188,3,3,1
ks,ks_8_2,Scarus rivulatus,"ks_8_2_3,8_1",6,1.684026563,3,3,3
ks,ks_8_2,Scarus rivulatus,"ks_8_2_4,1_1",3,1.101820345,3,4,1
ks,ks_8_2,Scarus rivulatus,"ks_8_2_4,4_2",4,1.122684375,3,4,1
rl,rl_1_2,Scarus rivulatus,"rl_1_2_3,2_1",1,0.73199157,3,3,1
rl,rl_1_2,Scarus rivulatus,"rl_1_2_3,3_1",4,2.92796628,3,3,1
rl,rl_1_2,Scarus rivulatus,"rl_1_2_3,5_1",4,3.574320669,3,3,1
rl,rl_1_2,Scarus rivulatus,"rl_1_2_4,1_3",4,1.881428017,3,4,1
rl,rl_5_2,Scarus rivulatus,"rl_5_2_2,3_3",4,1.881428017,3,2,1
rl,rl_7_1,Scarus rivulatus,"rl_7_1_4,9_1",5,1.836367242,3,4,2
ks,ks_8_1,Siganus  punctatus,"ks_8_1_1,8_1",3,0.760867007,3,1,1
ks,ks_8_2,Siganus  punctatus,"ks_8_2_4,12_1",3,0.760867007,3,4,1
ks,ks_2_1,Siganus canaliculatus,"ks_2_1_2,1_1",3,0.843941124,3,2,1
ks,ks_2_2,Siganus canaliculatus,"ks_2_2_1,6_1",3,0.843941124,3,1,1
ks,ks_2_2,Siganus canaliculatus,"ks_2_2_1,8_1",4,1.125254832,3,1,1
ks,ks_2_2,Siganus canaliculatus,"ks_2_2_2,7_3",4,1.125254832,3,2,1
ks,ks_2_2,Siganus canaliculatus,"ks_2_2_3,6_2",5,1.40656854,3,3,1
ks,ks_4_1,Siganus canaliculatus,"ks_4_1_2,4_2",9,2.531823372,3,2,2
ks,ks_4_1,Siganus canaliculatus,"ks_4_1_2,9_1",2,0.639165478,3,2,1
ks,ks_6_1,Siganus canaliculatus,"ks_6_1_2,3_1",8,2.250509664,3,2,2
ks,ks_6_2,Siganus canaliculatus,"ks_6_2_3,2_2",3,0.843941124,3,3,1
ks,ks_8_1,Siganus canaliculatus,"ks_8_1_3,1_2",6,1.687882248,3,3,3
ks,ks_8_2,Siganus canaliculatus,"ks_8_2_2,2_1",3,0.843941124,3,2,1
ks,ks_8_2,Siganus canaliculatus,"ks_8_2_2,2_2",2,0.562627416,3,2,1
ks,ks_2_1,Siganus javus,"ks_2_1_3,6_1",3,0.64300862,3,3,1
ks,ks_2_1,Siganus javus,"ks_2_1_3,6_2",2,0.428672413,3,3,1
ks,ks_2_1,Siganus javus,"ks_2_1_4,1_1",3,0.64300862,3,4,1
ks,ks_2_1,Siganus javus,"ks_2_1_4,6_1",4,0.857344827,3,4,2
ks,ks_2_2,Siganus javus,"ks_2_2_2,8_4",6,1.28601724,3,2,2
ks,ks_4_1,Siganus javus,"ks_4_1_2,2_4",4,0.857344827,3,2,2
ks,ks_4_1,Siganus javus,"ks_4_1_2,5_1",3,0.64300862,3,2,1
ks,ks_4_1,Siganus javus,"ks_4_1_2,5_4",5,1.071681033,3,2,1
ks,ks_4_1,Siganus javus,"ks_4_1_2,7_2",8,1.347211051,3,2,3
ks,ks_4_1,Siganus javus,"ks_4_1_3,1_5",7,1.500353447,3,3,2
