series,m0,m0_over_y0,rmse_normalized_prey,rmse_normalized_predator,rmse_normalized_total,validation_rmse_normalized_prey,validation_rmse_normalized_predator,validation_rmse_normalized_total,profile_rss,profile_likelihood_ratio,inside_confidence_interval,confidence_level,likelihood_ratio_threshold,optimization_status,r,K,a,theta,e,mu,phi,delta
glerl_m110_zoop_1994-201,0.016,0.25,0.16151174700522722,0.17936860539668473,0.17067387178861346,0.35060920352044195,0.1885153981698959,0.2814825651265039,7.981502320100601,2.217151979490327,True,0.95,3.841458820694124,success,0.052616867142069264,83.7980466415124,0.38980528062678355,0.07452660027570188,0.35318651334822543,0.21717559908686349,0.010003370277396282,1.0
glerl_m110_zoop_1994-201,0.032,0.5,0.16130718091421756,0.178547146398646,0.17014565833660233,0.3524706986839989,0.18632312646259458,0.28191479287683924,7.932175343918053,0.518533338966925,True,0.95,3.841458820694124,usable_limit,0.06745995437054687,101.27566679678905,1.2262746886265934,0.7542440812762475,0.9827119061454072,1.0093734662465625,0.009765207957716213,1.0
glerl_m110_zoop_1994-201,0.048,0.75,0.161407196267279,0.17814976605428998,0.1699847377738104,0.35699423242019845,0.18750025053809752,0.28513262346944446,7.917178234832517,0.0,True,0.95,3.841458820694124,usable_limit,0.09116392850705135,99.29022098417643,2.0,0.9131407629118355,0.42756834926724735,0.5456486575523845,0.009946994862925298,1.0
glerl_m110_zoop_1994-201,0.064,1.0,0.16151185210353813,0.17936565484144198,0.17067237108948607,0.35072371665197083,0.1886423216290901,0.2815963875228027,7.981361961406185,2.212333510624949,True,0.95,3.841458820694124,success,0.05286962254228385,83.83813649503641,0.3906400489848955,0.07458777543360778,0.35353930475926815,0.21710583020171373,0.009978969348720463,1.0
glerl_m110_zoop_1994-201,0.096,1.5,0.16147551019609163,0.1793060029938859,0.1706238305494451,0.35031128151064594,0.18561781078106643,0.28033191544380637,7.976822685074217,2.056455912256934,True,0.95,3.841458820694124,success,0.07165148490818261,93.01047789808723,0.4627123027684316,0.08796839096151741,0.3403064137827263,0.28082060023057404,0.008980061025987406,1.0
glerl_m110_zoop_1994-201,0.128,2.0,0.16131411869729653,0.17825298303304477,0.169994662932788,0.3552853706953983,0.18983261720401653,0.28483689822834857,7.918102806623224,0.03199598040329265,True,0.95,3.841458820694124,usable_limit,0.0797851551704866,74.04329627425166,1.7827917476940662,1.0,0.7693304452285017,0.9055708660598053,0.005614360553097575,1.0
glerl_m110_zoop_1994-201,0.192,3.0,0.1614747876450298,0.1793429653987843,0.1706429111962126,0.35031837363178436,0.1862657820713939,0.2805511579682808,7.97860686077607,2.1177346315719316,True,0.95,3.841458820694124,usable_limit,0.06800160975885305,75.93579221823745,0.43852768870366926,0.08038060464591414,0.3432502235240697,0.2645687227117542,0.008821001007459863,1.0
glerl_m110_zoop_1994-201,0.32,5.0,0.16139106493878194,0.1790111699713488,0.17042898054114106,0.35130926068782553,0.18335444727685685,0.28021157183566514,7.958614249872182,1.4302900359117998,True,0.95,3.841458820694124,usable_limit,0.06958606177396022,79.3974956249882,0.7187740963804136,0.29614939794170586,0.503010576824602,0.4790336151006412,0.00607418989923365,1.0
andren_lynx_roedeer_data_3,0.0,0.0,0.048426413891597596,0.15238836819406976,0.11306487589709655,0.05352340013703943,0.09181819570508921,0.07515096614404798,0.48577931414178205,0.01024041573865698,True,0.95,3.841458820694124,usable_limit,0.23281220916702877,138.05471124620064,0.12884964805152793,2.6652300172943207e-07,0.012685695908583561,0.18791967705274062,1.0099987367069332e-05,1.0
andren_lynx_roedeer_data_3,0.25835866261398177,0.25,0.04838289554248862,0.15239813234558935,0.11306214070921161,0.053431279100478374,0.09161937460466411,0.07499670455847707,0.4857558111464835,0.00840185365629073,True,0.95,3.841458820694124,success,0.23348049535385024,138.05471124620064,0.12919082036348847,2.665160469001851e-07,0.012660501666401511,0.18789244746286846,1.0099993333634217e-05,1.0
andren_lynx_roedeer_data_3,0.5167173252279635,0.5,0.04843272964289783,0.15236665515902834,0.11305159641732686,0.05372861317573372,0.09236243305168942,0.0755565447628974,0.4856652111952337,0.0013136847196665539,True,0.95,3.841458820694124,success,0.23198125347826734,138.05471124620064,0.1286284015323528,2.6652465812098816e-07,0.012712841224791056,0.1880887679552821,1.0100243322652698e-05,1.0
andren_lynx_roedeer_data_3,0.7750759878419453,0.75,0.04822023432642859,0.1524637272624926,0.1130716125498956,0.05286211678308514,0.09133510886762994,0.07462072601714065,0.48583720345608095,0.014768527202634439,True,0.95,3.841458820694124,success,0.23485631008721164,138.05471124620064,0.12958135090926537,2.665197670578077e-07,0.01269915333705521,0.18868188973157907,1.009992360556606e-05,1.0
andren_lynx_roedeer_data_3,1.033434650455927,1.0,0.048430532445415175,0.15239818350397424,0.11307237241753047,0.05318521165006203,0.09139565937093184,0.07477243238690746,0.48584373335689085,0.015279263230023188,True,0.95,3.841458820694124,success,0.233336369048569,138.05471124620064,0.1288260839079351,2.6673353133696395e-07,0.012675217757492783,0.18782704641899373,1.0101486031724963e-05,1.0
andren_lynx_roedeer_data_3,1.5501519756838906,1.5,0.04840281519837266,0.15241247332915972,0.11307606852344938,0.05344049718479356,0.09182130931025188,0.0751233638184782,0.48587549636335314,0.017763508079933193,True,0.95,3.841458820694124,usable_limit,0.23309508040496263,138.05471124620064,0.12897991240894346,2.663511938794527e-07,0.012691347842222185,0.18809321374524401,1.0095362011946623e-05,1.0
andren_lynx_roedeer_data_3,2.066869300911854,2.0,0.04833340243519262,0.15239529342346894,0.11304964230060058,0.053351784790599134,0.09184651406609282,0.07510724028492656,0.4856484217231621,0.0,True,0.95,3.841458820694124,success,0.23328008796338992,138.05471124620064,0.12906023861322932,2.6690700231418175e-07,0.012698745468495339,0.18826238688769778,1.0062124794959383e-05,1.0
andren_lynx_roedeer_data_3,3.1003039513677813,3.0,0.048377275514441154,0.15240520875382418,0.1130657075365844,0.05345328573570177,0.09192485020472124,0.07519119576487335,0.4857864603884407,0.010799425494152975,True,0.95,3.841458820694124,success,0.23305190941663212,138.05471124620064,0.12899209394399666,2.6640514432815896e-07,0.012698427611012565,0.18818866584785643,1.00925699016181e-05,1.0
andren_lynx_roedeer_data_3,5.167173252279635,5.0,0.04835946841185187,0.1524076189318675,0.11306352306017675,0.05335398572601088,0.09189500763093984,0.07513767437291982,0.48576768937760656,0.00933105975878273,True,0.95,3.841458820694124,success,0.23302234001367342,138.05471124620064,0.12890432498827206,2.665422311341748e-07,0.012700452091195134,0.18818095972388407,1.009129068080073e-05,1.0
andren_lynx_roedeer_data_4,0.0,0.0,0.0375914386488524,0.06750596785058581,0.05463594034669285,0.05779192954210986,0.07136570230386974,0.06493446921907019,0.10746309519242567,0.07990545754879896,True,0.95,3.841458820694124,success,0.17366172056583812,316.6950113378686,0.0771794005455694,2.6439813527672036e-06,0.01455047158846492,0.27392135190676814,1.0099744359099347e-05,1.0
andren_lynx_roedeer_data_4,0.42517006802721086,0.25,0.03739870680913462,0.06764985197535961,0.05465878585956552,0.05686998400687334,0.07201804627667256,0.06488757227100957,0.10755298337910621,0.11000529873754272,True,0.95,3.841458820694124,success,0.1723762681198855,316.6950113378686,0.07696995305558188,2.6437988875372077e-06,0.014549689587731769,0.27366881864724235,1.0099972518603357e-05,1.0
andren_lynx_roedeer_data_4,0.8503401360544217,0.5,0.03723429296121262,0.06762063799756818,0.054584536526014256,0.05651856302856479,0.07207890874816834,0.06476772750815267,0.10726097859935224,0.012132903022401461,True,0.95,3.841458820694124,usable_limit,0.17195129759204367,316.6950113378686,0.07689470800013776,2.64396245547421e-06,0.014525321249238853,0.27324712181049593,1.0100008624198967e-05,1.0
andren_lynx_roedeer_data_4,1.2755102040816326,0.75,0.03757167136940127,0.06750569707063472,0.0546289741185142,0.057553929616964136,0.07218141430393503,0.06527867716670879,0.1074356932766866,0.07072468013279035,True,0.95,3.841458820694124,success,0.17282827485093816,316.6950113378686,0.07705858566709496,2.6439481327983107e-06,0.01459024638876147,0.27454847699616114,0.0,1.0
andren_lynx_roedeer_data_4,1.7006802721088434,1.0,0.037654552138552365,0.06746323119564679,0.05463127703116709,0.05706003031792261,0.07269293989231615,0.06534566003213273,0.1074447514820205,nan,False,,,failed,0.1726622657627495,316.6950113378686,0.07726946552551661,2.64369128654003e-06,0.014580659225858118,0.2746779445798332,1.0098067073550233e-05,1.0
andren_lynx_roedeer_data_4,2.5510204081632653,1.5,0.03755963444111219,0.06746180220152256,0.0545977146757414,0.05755129308171505,0.07216992050847053,0.065271160406325,0.10731277612129204,0.02951350791960032,True,0.95,3.841458820694124,success,0.17282827485093816,316.6950113378686,0.07705858566709496,2.6439481327983107e-06,0.01459024638876147,0.27454847699616114,0.0,1.0
andren_lynx_roedeer_data_4,3.401360544217687,2.0,0.03757459782111016,0.06745544608038966,0.054598935920595254,0.057552762343071516,0.07218235672970573,0.06527868364317929,0.10731757693180559,0.031123990090997384,True,0.95,3.841458820694124,success,0.17282827485093816,316.6950113378686,0.07705858566709496,2.6439481327983107e-06,0.01459024638876147,0.27454847699616114,0.0,1.0
andren_lynx_roedeer_data_4,5.1020408163265305,3.0,0.03743082100353581,0.0674971771228829,0.05457533912197231,0.057028576880174105,0.0720168188251379,0.0649564499286663,0.10722483505001812,0.0,True,0.95,3.841458820694124,success,0.172545068762136,316.6950113378686,0.07701431212516184,2.6423072045785845e-06,0.014554634428423972,0.27382865515549626,1.0094470424280027e-05,1.0
andren_lynx_roedeer_data_4,8.503401360544217,5.0,0.03740991402604246,0.06754148813408156,0.0545955780572116,0.05705771642332568,0.07198802720751364,0.06495328730970579,0.10730437716243905,0.026695815910960468,True,0.95,3.841458820694124,success,0.17257312032235253,316.6950113378686,0.07701704011921069,2.64382783104569e-06,0.014552164907865366,0.2738042875176673,1.0103483922869378e-05,1.0
andren_lynx_roedeer_data_5,0.0,0.0,0.03779463851930555,0.07867324554212979,0.06171674920528956,0.07237566084329385,0.04709134222498517,0.061056657274429015,0.13712245676886994,0.03504587444416937,True,0.95,3.841458820694124,usable_limit,0.2587586424498537,715.2793614595214,0.12213593167297698,0.0007936986918003724,0.010000000000000004,0.3470756292409998,1.010050184317848e-05,1.0
andren_lynx_roedeer_data_5,0.15678449258836946,0.25,0.03778911338345773,0.07864004331767357,0.06169389557854731,0.07240944236155065,0.047001204421568146,0.061041955080865344,0.1370209230596412,0.008379436599472352,True,0.95,3.841458820694124,success,0.2593322626666291,715.2793614595214,0.12251070433195131,0.0007979211889793772,0.010000000000000004,0.34732530745236095,1.0100803123227866e-05,1.0
andren_lynx_roedeer_data_5,0.3135689851767389,0.5,0.03725987298410273,0.07893011328719292,0.06171815340044036,0.07009586115214275,0.048748342028640014,0.0603731339305893,0.13712869652977036,0.03668401809279918,True,0.95,3.841458820694124,success,0.2540028524974439,715.2793614595214,0.1211879798131446,0.0007914014229159202,0.010000000000000004,0.3454918894953114,1.0096275557231912e-05,1.0
andren_lynx_roedeer_data_5,0.4703534777651084,0.75,0.03783889005944804,0.07860913417688686,0.06168945443497939,0.07253712317680344,0.04709457212196187,0.06115363015438014,0.13700119638547434,0.003196203416166694,True,0.95,3.841458820694124,success,0.2582840698518049,715.2793614595214,0.12161027885729256,0.000786055308573694,0.010000000000000004,0.34674581816327554,1.0100741827454387e-05,1.0
andren_lynx_roedeer_data_5,0.6271379703534778,1.0,0.03773275595723357,0.07876504807980503,0.06175635056875585,0.07067225741093884,0.049409242786894576,0.060974753957405564,0.13729848608055856,0.08123080496844393,True,0.95,3.841458820694124,usable_limit,0.24653133321449408,715.2793614595214,0.11446041572872308,0.000698480782249408,0.010000000000000004,0.3401000808768434,1.0077854561684096e-05,1.0
andren_lynx_roedeer_data_5,0.9407069555302168,1.5,0.037608549040310794,0.0787214481089194,0.061690636863639,0.07169337887973515,0.04779640889221737,0.06092797911544945,0.1370064483590895,0.004576245570433117,True,0.95,3.841458820694124,success,0.25487217764781583,715.2793614595214,0.11998664398424089,0.0007691192304176917,0.010000000000000004,0.3451890006589504,1.0001582191911457e-05,1.0
andren_lynx_roedeer_data_5,1.2542759407069557,2.0,0.037749739428126414,0.07865376587964502,0.061690589695436754,0.07228410227365316,0.04720006919110161,0.06104440176278546,0.13700623885094618,0.004521194884737021,True,0.95,3.841458820694124,success,0.2579703943527928,715.2793614595214,0.12165080890769768,0.0007877197353170211,0.010000000000000004,0.3466657295674023,1.0130844851856161e-05,1.0
andren_lynx_roedeer_data_5,1.8814139110604335,3.0,0.0377370803835503,0.07865376421160519,0.06168671599513677,0.07225540143252514,0.04723478081665893,0.06104083696580989,0.13698903348952784,0.0,True,0.95,3.841458820694124,success,0.25792291745996165,715.2793614595214,0.1216456905848637,0.0007877632651261259,0.010000000000000004,0.34665045593911825,1.0108579377021848e-05,1.0
andren_lynx_roedeer_data_5,3.1356898517673892,5.0,0.03793725924786613,0.07864067588531504,0.061739742236824144,0.07327439294007479,0.046550691910032096,0.06138445885580164,0.13722464777290153,0.061865011620234577,True,0.95,3.841458820694124,success,0.2575194411365707,715.2793614595214,0.11933485411057201,0.0007539457450763158,0.010000000000000004,0.3449216412046881,1.0040480854841336e-05,1.0
andren_lynx_roedeer_data_6,0.0,0.0,0.041551595039132715,0.10981111502778386,0.08302112994274788,0.053530920243248604,0.25257766071230814,0.18256647298037898,0.2205602565430601,0.04098987524749055,True,0.95,3.841458820694124,success,0.0315042892414769,570.4564489112227,0.03508069010956091,1.19802950771549e-06,0.020291364332472,0.4375098052346964,1.0102349551734243e-05,1.0
andren_lynx_roedeer_data_6,0.07328308207705193,0.25,0.04172872941294925,0.10971843043014398,0.08300427951158144,0.052110524276478276,0.2517125917109624,0.18176184358415146,0.22047073335157566,0.02799876018987063,True,0.95,3.841458820694124,usable_limit,0.0321079000899079,570.4564489112227,0.0348127464133742,1.1984309153098625e-06,0.02051355503869576,0.43901226264835547,1.0099482192164677e-05,1.0
andren_lynx_roedeer_data_6,0.14656616415410387,0.5,0.041781475141176874,0.10972527389141083,0.0830220675348365,0.05241443411414507,0.25222581536406863,0.18216082844505196,0.22056523832828648,0.04171264973730595,True,0.95,3.841458820694124,success,0.03224721920226273,570.4564489112227,0.03487757605306699,1.198099214496169e-06,0.020492340331373954,0.43902385975348823,1.0100775623780338e-05,1.0
andren_lynx_roedeer_data_6,0.21984924623115581,0.75,0.04197662964612676,0.10959733059211364,0.08298678301201082,0.051633573135407014,0.2523175721010289,0.18211285383751383,0.22037779694984216,0.014506756950149174,True,0.95,3.841458820694124,success,0.03272514173391733,570.4564489112227,0.03472795907060554,1.1986911154168064e-06,0.02065542509928157,0.44052867853374145,1.0100072886481081e-05,1.0
andren_lynx_roedeer_data_6,0.29313232830820773,1.0,0.04188747097135104,0.10961515332683733,0.08297602684884904,0.05106057982283842,0.25235645500701437,0.18205900581343362,0.22032067301186933,0.006210989435787238,True,0.95,3.841458820694124,success,0.03271436461205772,573.4869881996132,0.034797772740218974,1.196781861386376e-06,0.02060470860445146,0.4409444208989618,1.009997599727571e-05,1.0
andren_lynx_roedeer_data_6,0.43969849246231163,1.5,0.04190761010203141,0.10963852741004802,0.08299654955812241,0.051557031990747064,0.2522014104660961,0.18202153579835437,0.22042967163372382,0.022038343913544273,True,0.95,3.841458820694124,success,0.03272131655045691,572.1518748455956,0.0348115512991288,1.1982488365416364e-06,0.0205834484173733,0.4402096247943753,1.0100078631428474e-05,1.0
andren_lynx_roedeer_data_6,0.5862646566164155,2.0,0.04172233637827711,0.10975336550170911,0.08302576284447455,0.05271402280988016,0.25249320783503376,0.18238912824456688,0.22058487346902178,0.04456122434782086,True,0.95,3.841458820694124,success,0.03205900356479874,570.4564489112227,0.0349312761994998,1.1926877376499878e-06,0.020448098550165508,0.43882177059955363,1.0101362793291748e-05,1.0
andren_lynx_roedeer_data_6,0.8793969849246233,3.0,0.041940617617695346,0.10958263658942416,0.08296797468916407,0.051979133312492674,0.2522178564410533,0.18209293974182203,0.22027791436869665,0.0,True,0.95,3.841458820694124,success,0.032656524452969266,570.9043828010174,0.034806214591522965,1.1975566453617313e-06,0.020583022886211975,0.43984582360492214,1.010007312826386e-05,1.0
andren_lynx_roedeer_data_6,1.4656616415410386,5.0,0.0419210443525223,0.10968934118234289,0.08303350386627847,0.051573041885710304,0.2520276017441023,0.18190339563931882,0.22062600845796104,0.050528074685334025,True,0.95,3.841458820694124,success,0.0326542700726764,570.4564489112227,0.03473568685922224,1.2005840814907393e-06,0.02062736229088468,0.4401389239070138,1.0100062351457912e-05,1.0
timeserieslogmeans_WRGP,0.0,0.0,0.2258401110361625,0.18001126658369893,0.20421534204105934,0.3047753410308836,0.0035391695282816797,0.2155232403030371,3.669943721395324,0.15512479274164817,True,0.95,3.841458820694124,usable_limit,0.2992412559703694,41290.31143355411,0.3263287805683468,4.450976506764958e-05,0.010095617599288759,2.989009920226359,1.009976860550902e-05,1.0
timeserieslogmeans_WRGP,1.6902074384799544,0.25,0.22554631147781223,0.1800164422556511,0.20405521079309452,0.28784244229260103,0.003547604347855674,0.20355080088466648,3.664190556559653,0.017063887337850792,True,0.95,3.841458820694124,usable_limit,0.3010965972104379,44509.94134327216,0.3418953877842919,4.817978406306705e-05,0.01000085620387309,2.9867143548918365,1.0153455466854303e-05,1.0
timeserieslogmeans_WRGP,3.3804148769599087,0.5,0.2255170924037601,0.18001770167356768,0.20403961855737685,0.2879070217722968,0.0035481361503133858,0.20359646663920147,3.663630602811506,0.0036148882803717294,True,0.95,3.841458820694124,usable_limit,0.301507459119486,43399.901726183816,0.3417153486343213,4.9130021591624605e-05,0.010000142765905813,3.0000000000000004,1.0108144333224814e-05,1.0
timeserieslogmeans_WRGP,5.070622315439863,0.75,0.22561511330045766,0.18001732731322106,0.20409362739019282,0.2843425130212918,0.003548400610936154,0.2010761744441136,3.6655703692332438,0.050195531859301194,True,0.95,3.841458820694124,usable_limit,0.3015938722485479,43581.120427583344,0.34129446156211096,4.9601508442003846e-05,0.010000000000000004,2.967059435643989,1.0195299605030318e-05,1.0
timeserieslogmeans_WRGP,6.760829753919817,1.0,0.22572495300421924,0.18001391201998654,0.20415283849299823,0.28983795670615703,0.003545137911547951,0.2049617149011152,3.6676975688978435,0.10124878051036125,True,0.95,3.841458820694124,usable_limit,0.3004602226111133,42469.36416681346,0.339456226491586,4.7583429018583024e-05,0.010010310510420587,2.9528652237299338,1.0129089175865632e-05,1.0
timeserieslogmeans_WRGP,10.141244630879726,1.5,0.22550968529036836,0.1800174809216319,0.20403542780254005,0.2874290043491114,0.003548177465998548,0.20325848334626986,3.6634801102737673,0.0,True,0.95,3.841458820694124,usable_limit,0.30157048639167217,43668.11951442335,0.3425256935762749,4.9234409347428855e-05,0.010000000000000004,3.0000000000000004,1.0148044329178307e-05,1.0
timeserieslogmeans_WRGP,13.521659507839635,2.0,0.2255195033199993,0.18001825570546917,0.20404119530739237,0.2873517781553534,0.0035484374588878875,0.20320388261232,3.6636872256573105,0.004974952234897844,True,0.95,3.841458820694124,usable_limit,0.3016141888255886,43662.79262350323,0.34093458812607036,4.920441511573375e-05,0.010000000000000004,3.0000000000000004,1.0072557095939857e-05,1.0
timeserieslogmeans_WRGP,20.28248926175945,3.0,0.22551869933897628,0.1800175550185426,0.20404044190600748,0.286628280243229,0.0035482113267017276,0.202692329453793,3.6636601701214957,0.0043250889151648245,True,0.95,3.841458820694124,usable_limit,0.30156260330440066,43454.59903125204,0.3436126219223106,4.946527655624529e-05,0.010000000000000004,2.99999990751705,1.0387421211960004e-05,1.0
timeserieslogmeans_WRGP,33.80414876959909,5.0,0.22596136209095433,0.18000761879230184,0.20428078713045195,0.3041595148588416,0.0035457951787435595,0.21508786941923927,3.6722963191760583,0.21151864819876443,True,0.95,3.841458820694124,usable_limit,0.2981560226124186,40137.823147383555,0.3274003185187895,4.3973255722685066e-05,0.010165205931701867,3.0000000000000004,1.0067930530199737e-05,1.0
isle_royale_wolf_moose_pre_2018,0.0,0.0,0.17739640321869005,0.10589214213746363,0.14608666886712982,0.15320170049207169,0.28616639855964887,0.2295233851901177,1.280478889241666,0.0133353083337653,True,0.95,3.841458820694124,success,0.3442265164885155,1629.8975510774794,0.005214435560051582,3.6445303058022403e-06,0.13221900408966844,0.7454464332794486,1.0099889191168436e-05,1.0
isle_royale_wolf_moose_pre_2018,12.5,0.25,0.1772280674694336,0.10616604006901696,0.14608390733220109,0.1530905227181612,0.2852739692922994,0.22893006104693156,1.2804304788865868,0.011066878735089143,True,0.95,3.841458820694124,success,0.34228415550207114,1633.933274440244,0.005224013132809019,3.6408369666924473e-06,0.13229906588602036,0.746858815607125,1.0104284283180879e-05,1.0
isle_royale_wolf_moose_pre_2018,25.0,0.5,0.17712658958701347,0.10629823856964611,0.14607043551269316,0.15307906027581736,0.28479354830868503,0.22862694925705787,1.280194327852071,0.0,True,0.95,3.841458820694124,success,0.34165415475974803,1635.651598833876,0.005232153898441507,3.643763542752533e-06,0.13225366177338807,0.7476013745189817,1.010040806674779e-05,1.0
isle_royale_wolf_moose_pre_2018,37.5,0.75,0.17722880796807716,0.10615360909473545,0.14607983963850638,0.15307937396285015,0.2851751014017774,0.22886473427810164,1.2803591729287043,0.0077254426502968735,True,0.95,3.841458820694124,success,0.34246860436910687,1633.2557341900695,0.0052262039770589255,3.6446320517554104e-06,0.13224068708287207,0.7466561069255524,1.0100466937744763e-05,1.0
isle_royale_wolf_moose_pre_2018,50.0,1.0,0.17728068780865797,0.10610981752685955,0.14609540657648046,0.15303907076293322,0.28504388831073524,0.22876950784936897,1.2806320693648279,0.020512511937367188,True,0.95,3.841458820694124,success,0.3426953810375873,1632.1631736262354,0.0052274478055256285,3.6450419334625556e-06,0.13216175478746936,0.7462237850942689,1.0101811401673365e-05,1.0
isle_royale_wolf_moose_pre_2018,75.0,1.5,0.1770346279603368,0.10652757877487407,0.14609822814923507,0.1531148259129048,0.28452101334378466,0.2284692068403456,1.2806815361007564,0.022830075979309417,True,0.95,3.841458820694124,success,0.3421115824803551,1637.8389132459467,0.005259125751226492,3.6488383293033828e-06,0.13156868383039663,0.7473896186567908,1.009978304702328e-05,1.0
isle_royale_wolf_moose_pre_2018,100.0,2.0,0.17712882177162192,0.10633101576797363,0.1460837164376168,0.15307534243104332,0.2847472085211249,0.22859684295824623,1.2804271324935619,0.010910069093972352,True,0.95,3.841458820694124,success,0.3416718481737537,1635.5769795597025,0.005232527092180979,3.643991015346795e-06,0.1322366594985941,0.7475650728758786,1.009999331940913e-05,1.0
isle_royale_wolf_moose_pre_2018,150.0,3.0,0.177023157919003,0.10650086400602386,0.14608153968528306,0.15307271276450907,0.284407426853779,0.2283843688200591,1.280388974209376,0.009121969553876216,True,0.95,3.841458820694124,success,0.341201998301851,1637.6612246558095,0.005242569608718261,3.6458357840583365e-06,0.13215714895001554,0.7484568622590542,1.010250327265574e-05,1.0
isle_royale_wolf_moose_pre_2018,250.0,5.0,0.17723632753290824,0.10614464854728498,0.1460811456221832,0.15316838896356041,0.28517508004530256,0.22889449715593566,1.2803820663773695,0.008798262425186094,True,0.95,3.841458820694124,success,0.34402403810130616,1629.6568617043301,0.005231111475827966,3.6471145339896655e-06,0.13254898587246,0.7490576074549404,1.010589616309421e-05,1.0
